Datetime,Close,High,Low,Open,Volume
2025-03-30 21:05:00+00:00,104.01100158691406,104.01100158691406,104.01100158691406,104.01100158691406,0.0
2025-03-30 22:00:00+00:00,104.0479965209961,104.0510025024414,104.04199981689453,104.04900360107422,0.0
2025-03-30 22:01:00+00:00,104.04199981689453,104.0469970703125,104.04000091552734,104.0469970703125,0.0
2025-03-30 22:02:00+00:00,104.06199645996094,104.06300354003906,104.03900146484375,104.04199981689453,0.0
2025-03-30 22:03:00+00:00,104.0739974975586,104.07599639892578,104.06199645996094,104.06199645996094,0.0
2025-03-30 22:04:00+00:00,104.0979995727539,104.10199737548828,104.06900024414062,104.072998046875,0.0
2025-03-30 22:05:00+00:00,104.10299682617188,104.10299682617188,104.08699798583984,104.0979995727539,0.0
2025-03-30 22:06:00+00:00,104.10900115966797,104.11000061035156,104.10199737548828,104.10299682617188,0.0
2025-03-30 22:07:00+00:00,104.0999984741211,104.10900115966797,104.0999984741211,104.10800170898438,0.0
2025-03-30 22:08:00+00:00,104.0790023803711,104.0999984741211,104.0790023803711,104.0999984741211,0.0
2025-03-30 22:09:00+00:00,104.10399627685547,104.10399627685547,104.07599639892578,104.0790023803711,0.0
2025-03-30 22:10:00+00:00,104.0979995727539,104.10800170898438,104.09700012207031,104.1050033569336,0.0
2025-03-30 22:11:00+00:00,104.08799743652344,104.0999984741211,104.08300018310547,104.0979995727539,0.0
2025-03-30 22:12:00+00:00,104.08200073242188,104.08899688720703,104.0719985961914,104.08799743652344,0.0
2025-03-30 22:13:00+00:00,104.06800079345703,104.08200073242188,104.06700134277344,104.08100128173828,0.0
2025-03-30 22:14:00+00:00,104.08899688720703,104.09100341796875,104.06800079345703,104.06800079345703,0.0
2025-03-30 22:15:00+00:00,104.09400177001953,104.09400177001953,104.08599853515625,104.08899688720703,0.0
2025-03-30 22:16:00+00:00,104.10299682617188,104.10700225830078,104.09300231933594,104.09400177001953,0.0
2025-03-30 22:17:00+00:00,104.09200286865234,104.10399627685547,104.09100341796875,104.0989990234375,0.0
2025-03-30 22:18:00+00:00,104.09100341796875,104.09500122070312,104.08899688720703,104.09200286865234,0.0
2025-03-30 22:19:00+00:00,104.1050033569336,104.1050033569336,104.09100341796875,104.09100341796875,0.0
2025-03-30 22:20:00+00:00,104.0989990234375,104.11000061035156,104.0979995727539,104.10600280761719,0.0
2025-03-30 22:21:00+00:00,104.10299682617188,104.10600280761719,104.0989990234375,104.0989990234375,0.0
2025-03-30 22:22:00+00:00,104.09300231933594,104.10399627685547,104.09200286865234,104.10199737548828,0.0
