Datetime,Close,High,Low,Open,Volume
2025-02-16 22:04:00+00:00,,,,,
2025-02-16 23:00:00+00:00,115.5,115.5625,115.46875,115.46875,0.0
2025-02-16 23:01:00+00:00,115.5,115.5,115.5,115.5,4.0
2025-02-16 23:02:00+00:00,115.5,115.53125,115.5,115.5,51.0
2025-02-16 23:03:00+00:00,115.5,115.5,115.5,115.5,19.0
2025-02-16 23:04:00+00:00,115.5,115.5,115.5,115.5,53.0
2025-02-16 23:05:00+00:00,115.5625,115.5625,115.53125,115.53125,87.0
2025-02-16 23:06:00+00:00,115.53125,115.5625,115.53125,115.53125,46.0
2025-02-16 23:07:00+00:00,115.53125,115.5625,115.53125,115.5625,54.0
2025-02-16 23:08:00+00:00,115.53125,115.53125,115.53125,115.53125,17.0
2025-02-16 23:09:00+00:00,115.53125,115.5625,115.53125,115.53125,85.0
2025-02-16 23:10:00+00:00,115.5625,115.5625,115.53125,115.53125,64.0
2025-02-16 23:11:00+00:00,115.5625,115.5625,115.53125,115.5625,181.0
2025-02-16 23:12:00+00:00,,,,,
2025-02-16 23:13:00+00:00,115.5625,115.5625,115.5625,115.5625,113.0
2025-02-16 23:14:00+00:00,115.59375,115.59375,115.5625,115.5625,2.0
2025-02-16 23:15:00+00:00,115.59375,115.59375,115.59375,115.59375,1.0
2025-02-16 23:16:00+00:00,115.5625,115.5625,115.5625,115.5625,26.0
2025-02-16 23:17:00+00:00,115.5625,115.5625,115.5625,115.5625,7.0
2025-02-16 23:18:00+00:00,,,,,
2025-02-16 23:19:00+00:00,115.5625,115.5625,115.5625,115.5625,3.0
2025-02-16 23:20:00+00:00,115.53125,115.5625,115.53125,115.5625,164.0
2025-02-16 23:21:00+00:00,,,,,
2025-02-16 23:22:00+00:00,,,,,
2025-02-16 23:23:00+00:00,115.53125,115.53125,115.53125,115.53125,1.0
2025-02-16 23:24:00+00:00,,,,,
2025-02-16 23:25:00+00:00,115.53125,115.53125,115.53125,115.53125,58.0
2025-02-16 23:26:00+00:00,115.5,115.5,115.5,115.5,3.0
2025-02-16 23:27:00+00:00,,,,,
2025-02-16 23:28:00+00:00,,,,,
2025-02-16 23:29:00+00:00,115.53125,115.53125,115.5,115.5,3.0
2025-02-16 23:30:00+00:00,115.53125,115.53125,115.53125,115.53125,1.0
2025-02-16 23:31:00+00:00,115.46875,115.5,115.46875,115.5,67.0
2025-02-16 23:32:00+00:00,,,,,
2025-02-16 23:33:00+00:00,115.5,115.5,115.46875,115.46875,6.0
2025-02-16 23:34:00+00:00,115.46875,115.46875,115.46875,115.46875,54.0
2025-02-16 23:35:00+00:00,115.5,115.5,115.5,115.5,1.0
2025-02-16 23:36:00+00:00,115.46875,115.46875,115.46875,115.46875,37.0
2025-02-16 23:37:00+00:00,,,,,
2025-02-16 23:38:00+00:00,,,,,
2025-02-16 23:39:00+00:00,,,,,
2025-02-16 23:40:00+00:00,115.46875,115.46875,115.46875,115.46875,22.0
2025-02-16 23:41:00+00:00,,,,,
2025-02-16 23:42:00+00:00,115.46875,115.46875,115.46875,115.46875,4.0
2025-02-16 23:43:00+00:00,115.4375,115.46875,115.4375,115.46875,4.0
2025-02-16 23:44:00+00:00,115.4375,115.46875,115.4375,115.4375,1078.0
2025-02-16 23:45:00+00:00,115.4375,115.4375,115.4375,115.4375,122.0
2025-02-16 23:46:00+00:00,115.4375,115.4375,115.4375,115.4375,666.0
2025-02-16 23:47:00+00:00,115.4375,115.4375,115.4375,115.4375,8.0
2025-02-16 23:48:00+00:00,,,,,
2025-02-16 23:49:00+00:00,115.4375,115.4375,115.4375,115.4375,1.0
2025-02-16 23:50:00+00:00,,,,,
2025-02-16 23:51:00+00:00,115.4375,115.4375,115.4375,115.4375,27.0
2025-02-16 23:52:00+00:00,,,,,
2025-02-16 23:53:00+00:00,115.40625,115.40625,115.40625,115.40625,130.0
2025-02-16 23:54:00+00:00,115.40625,115.40625,115.40625,115.40625,20.0
2025-02-16 23:55:00+00:00,115.4375,115.4375,115.40625,115.40625,42.0
2025-02-16 23:56:00+00:00,115.40625,115.4375,115.40625,115.4375,6.0
2025-02-16 23:57:00+00:00,115.40625,115.40625,115.375,115.40625,33.0
2025-02-16 23:58:00+00:00,115.40625,115.40625,115.40625,115.40625,1.0
2025-02-16 23:59:00+00:00,115.40625,115.40625,115.40625,115.40625,1.0
2025-02-17 00:00:00+00:00,115.40625,115.40625,115.40625,115.40625,2.0
2025-02-17 00:01:00+00:00,115.4375,115.4375,115.40625,115.40625,54.0
2025-02-17 00:02:00+00:00,,,,,
2025-02-17 00:03:00+00:00,,,,,
2025-02-17 00:04:00+00:00,115.40625,115.40625,115.40625,115.40625,39.0
2025-02-17 00:05:00+00:00,115.40625,115.40625,115.40625,115.40625,1.0
2025-02-17 00:06:00+00:00,,,,,
2025-02-17 00:07:00+00:00,115.375,115.40625,115.375,115.40625,31.0
2025-02-17 00:08:00+00:00,,,,,
2025-02-17 00:09:00+00:00,115.40625,115.40625,115.375,115.375,87.0
2025-02-17 00:10:00+00:00,115.40625,115.40625,115.40625,115.40625,32.0
2025-02-17 00:11:00+00:00,115.375,115.375,115.375,115.375,90.0
2025-02-17 00:12:00+00:00,,,,,
2025-02-17 00:13:00+00:00,115.375,115.375,115.375,115.375,1.0
2025-02-17 00:14:00+00:00,115.40625,115.40625,115.40625,115.40625,2.0
2025-02-17 00:15:00+00:00,115.40625,115.40625,115.40625,115.40625,70.0
2025-02-17 00:16:00+00:00,115.375,115.375,115.375,115.375,71.0
2025-02-17 00:17:00+00:00,115.375,115.375,115.375,115.375,23.0
2025-02-17 00:18:00+00:00,115.375,115.375,115.375,115.375,51.0
2025-02-17 00:19:00+00:00,,,,,
